unit,duration,partner,sex,geo\time	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 
PC_POP,N1-3,WORLD,M,DE	67.53 	63.97 	73.98 	70.95 	71.39 	73.51 	72.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,M,DK	29.13 e	29.59 e	41.5 	41.72 	47.59 	47.9 	40.72 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,M,EE	76.16 	61.9 	55.48 	55.37 	64.14 	52.99 	52.52 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,M,EL	13 	12.17 	10.25 	11.51 	11.62 	9.24 	13.83 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,M,ES	49.68 	51.47 	47.27 	46.77 b	37.57 	37.07 	36.74 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,M,FI	85.39 	87.86 	88.13 	83.7 	86.14 	85.25 	87.55 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,M,FR	55.22 	55.27 	49.96 	52.29 	50.8 	51.72 	52.84 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,M,HR	27.53 	20.19 	23.46 	25.55 b	30.26 	35.02 	31.39 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,M,HU	43.6 	45.21 	42.28 	39.7 	40.04 	36.93 	40.05 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,M,IE	47.73 	48.6 	45.68 	45.23 	46.84 	41.76 	45.92 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,M,IT	21.46 	19.05 	22.08 	20.55 	18.6 b	19.83 	23.71 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,M,LT	33.54 	33.73 	33.28 	32.69 	31.82 	33.5 	29.47 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,M,LU	72.11 	66.47 	53.5 	60.26 	51.17 	56.53 	48.48 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,M,LV	: 	50.4 	52.61 	50.34 	47.38 	46.82 	55.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,M,ME	: 	: 	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,M,MK	17.86 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,M,MT	24.5 	26.7 	32.08 	23.35 	26.01 	23.58 	24.58 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,M,NL	54.79 	53.57 	53.79 	51.2 	54.51 	55.19 	57.72 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,M,NO	84.75 	79.62 	79.62 	79.19 	81.7 	80.45 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,M,PL	44.99 	43.25 	42.09 	38.86 	35.72 	33.44 	36.36 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,M,PT	32.85 	30.44 	30.78 	18.02 	17.53 	28.63 	24.94 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,M,RO	17.56 	18.18 	15.77 	17.1 	16.09 	14.77 	11.67 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,M,SE	71.66 	73.99 b	44.29 	41.84 	38.88 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,M,SI	38.84 	35.2 	38.38 	32.41 	32.04 e	32.68 e	38.08 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,M,SK	53.4 	46.29 	34.97 	31.65 	27.82 	27.55 b	12.75 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,M,UK	: 	: 	24.17 	21.29 	26.12 	22.29 	9.16 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,T,AT	: 	58.45 	58.22 	57.45 	57.26 	59.61 	57.73 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,T,BE	43.14 	39.88 b	32.21 	30.56 	28.17 	30.89 	24.12 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,T,BG	20.53 	22.19 	16.61 	16.48 	17.07 	10.32 	8.53 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,T,CH	68.59 	68.49 	68.5 	67.62 	65.25 	66.49 	65.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,T,CY	38.8 e	34.57 e	38.58 e	33.95 e	35.11 e	29.57 e	42.2 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,T,CZ	67.84 	71.37 	69.96 	68.39 	69.7 	61.81 	63.13 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,T,DE	68.74 	64.83 	71.05 	69.41 	70.96 	70.99 	70.46 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,T,DK	31.62 e	32.53 e	43.33 	42.08 	47.1 	45.29 	42.16 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,T,EE	73.5 	63.54 	54.88 	51.72 	64.45 	52.73 	51.64 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,T,EL	13.01 	12.29 	10.42 	11.69 	11.72 	9.14 	13.84 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,T,ES	49.42 	51.54 	47.26 	45.98 b	37.43 	37.05 	36.77 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,T,FI	85.66 	86.85 	86.93 	85.18 	86.01 	85.15 	87.29 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,T,FR	55.7 	55.12 	50.2 	50.94 	50.84 	50.81 	51.82 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,T,HR	26.39 	20.72 	21.14 	22 b	28.77 	30.72 	34 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,T,HU	43.7 	44.64 	41.72 	39.36 	39.41 	36.92 	39.37 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,T,IE	48.8 	48.87 	46.92 	46.52 	47.03 	43.33 	46.56 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,T,IT	20.21 	18.91 	21.64 	19.51 	17.69 b	18.88 	22.86 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,T,LT	31.07 	30.81 	30.66 	30.46 	30.16 	29.83 	27.55 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,T,LU	: c	66.47 	52.42 	57.72 	48.36 	54.7 	49.24 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,T,LV	: 	47.69 	50.75 	47.4 	44.97 	43.44 	50.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,T,ME	: 	: 	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,T,MK	17.51 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,T,MT	25.14 	26.24 	27.24 	22.66 	24.49 	23.67 	23.61 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,T,NL	55.52 	55.45 	56.02 	54.19 	56.22 	55.4 	59.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,T,NO	84.03 	80.36 	80.4 	79.84 	81.83 	82.83 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,T,PL	44.4 	42.51 	41.41 	38.39 	35.78 	30.87 	33.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,T,PT	32.94 	30.25 	30.72 	17.31 	17.22 	29 	24.68 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,T,RO	16.32 	16.8 	14.55 	15.81 	14.94 	13.87 	11.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,T,SE	74.12 	76.45 b	43.38 	41.44 	38.96 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,T,SI	37.72 	35.62 	37.82 	30.6 	33.03 e	31.78 e	36.31 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,T,SK	52.18 	45.68 	33.01 	29.57 	26.22 	27.19 b	13.87 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N1-3,WORLD,T,UK	: 	: 	22.68 	22.49 	25.12 	22.29 	8.82 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,AT	: 	17.5 	17.37 	17.29 	18.67 	18.18 	19.05 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,BE	7.44 	6.97 b	3.73 	5.72 	5.02 	5.56 	5.37 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,BG	26.45 	27.39 	23.76 	23.45 	21.73 	18.03 	15.08 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,CH	8.52 	7.81 	8.58 	9.84 	9.83 	11.52 	11.8 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,CY	22.59 e	23.65 e	23.89 e	25.93 e	21.86 e	27.7 e	27.39 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,CZ	34.79 	38.31 	39.97 	40.55 	43.86 	35.9 	35.57 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,DE	18.24 	18.34 	21.89 	24.67 	22.74 	22.7 	24.57 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,DK	26.67 e	26.14 e	24.02 	22 	21.76 	20.62 	20.17 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,EA	30.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,EE	15.55 	20.36 	22.5 	22.78 	25.09 	20.2 	20.15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,EL	35.28 	33.78 	30.19 	31.38 	33.25 	27.66 	32.85 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,ES	43.25 	43.14 	45.3 	43.12 b	41.72 	43.21 	41.52 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,EU25	31.76 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,EU27	31.27 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,EU28	31.21 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,FI	28.5 	29.11 	28.13 	27.68 	31.63 	32.83 	34.54 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,FR	47.71 	48.77 	46.93 	49.11 	49.19 	50.27 	51.57 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,HR	25.74 	25.94 	26.48 	26.13 b	30.03 	22.84 	25.57 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,HU	33.17 	32.57 	32.71 	32.32 	34.26 	34.18 	33.09 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,IE	15.01 	18.35 	17.38 	19.71 	18.77 	22.43 	19.15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,IT	27.4 	25.03 	25.86 	27.18 	23.97 b	30.17 	34.81 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,LT	27.89 	26.57 	26.93 	28.16 	27.56 	25.08 	24.28 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,LU	: c	: c	: c	: c	0.63 	0.77 	0.79 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,LV	: 	22.67 	24.02 	23.01 	22.13 	22.84 	28.75 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,ME	: 	: 	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,MK	13.71 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,MT	11.67 	12.49 	13.07 	14.33 	16 	15.94 	21.07 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,NL	19.95 	22.31 	24.9 	22.94 	24.61 	23.29 	23.47 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,NO	15.18 	15.27 	16.41 	12.46 	13.28 	12.29 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,PL	43.07 	41.93 	39.89 	38.18 	37.53 	35.07 	36.75 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,PT	32.04 	31.29 	32.24 	17.86 	18.3 	29.84 	28.33 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,RO	23.5 	23.38 	20.99 	23.13 	22.29 	21.09 	19.58 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,SE	20.74 	17.93 b	29.16 	29 	26.23 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,SI	11.54 	9.92 	13.6 	12.03 	14.03 e	13.51 e	12.98 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,SK	36.58 	35.12 	31.35 	27.79 	25.35 	29.27 b	22.49 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,F,UK	: 	: 	23.49 	24.95 	23.58 	25.87 	27.15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,AT	: 	17.76 	19.68 	19.59 	18.71 	18.96 	18.93 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,BE	6.71 	7.03 b	4.2 	4.58 	4.27 	5.01 	5.98 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,BG	28.93 	32.32 	28.98 	26.13 	23.94 	19.69 	16.68 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,CH	8.77 u	9.2 u	9.92 	10.14 	9.68 	8.86 u	13.14 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,CY	22.93 e	23.65 e	24.82 e	28.48 e	23.62 e	24.81 e	29.09 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,CZ	34.22 	39.2 	41.24 	40.56 	41.31 	34.57 	35.32 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,DE	16.22 	19.97 	20.51 	23.02 	23.81 	24.08 	25.12 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,DK	24.19 e	26.37 e	20.5 	21.48 	23.53 	22.09 	19.43 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,EA	30.06 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,EE	19.26 	23.85 	24.24 	24.53 	25.84 	20.62 	20.66 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,EL	35.79 	33.56 	29.93 	31.06 	33.21 	27.65 	32.38 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,ES	42.92 	43.79 	44.95 	43.84 b	41.93 	42.77 	41.41 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,EU25	31.34 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,EU27	31.08 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,EU28	31.02 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,FI	32.18 	27.37 	31.44 	28.85 	33.69 	29.99 	32.93 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,FR	47.44 	48.44 	48.46 	49.6 	47.75 	49.84 	50.54 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,HR	25.49 	23.92 	32.01 	31.31 b	30.08 	26.7 	25.87 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,HU	33.42 	32.62 	33.01 	31.03 	33.71 	34.06 	32.66 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,IE	14.96 	18.98 	16.26 	19.49 	19.92 	19.28 	17.92 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,IT	28.24 	25.51 	26.66 	26.64 	24.61 b	31.36 	37.18 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,LT	30.03 	29.63 	28.99 	29.71 	27.94 	29.31 	26.14 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,LU	: c	: c	: c	: c	0.13 	1 	0.46 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,LV	: 	25.81 	26.86 	25.45 	25.3 	27.82 	34.77 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,ME	: 	: 	: c	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,MK	13.58 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,MT	10.43 	15.19 	16 	12.65 	16.47 	13.82 	20.87 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,NL	21.38 	20.35 	20.68 	23.12 	23.59 	24.18 	23.42 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,NO	14.39 	18.8 	17.47 	15.15 	16.96 	16.49 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,PL	42.85 	40.3 	39.48 	36.58 	35.95 	40.33 	32.22 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,PT	31.1 	30.19 	31.51 	18.43 	18.08 	28.28 	28.36 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,RO	26.74 	26.79 	23.96 	26.12 	24.93 	23.25 	21.36 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,SE	26.13 	20.37 b	27.29 	23.73 	25.95 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
PC_POP,N_GE1,DOM,M,SI	13.12 	11.14 	11.99 	12.74 	12.4 e	11.87 e	14.78 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
