unit,landcover,geo\time	2015 	2012 	2009 
PC,LCF,DK01	2.1 	1.6 u	1 u
PC,LCF,DK02	1.3 	1.2 	1.6 
PC,LCF,DK03	1.3 	1.7 	1 
PC,LCF,DK04	1.1 	0.8 	1.3 
PC,LCF,DK05	1.1 	1.3 	0.5 u
PC,LCF,EE	0.9 	1 	1 
PC,LCF,EE0	0.9 	1 	1 
PC,LCF,EE00	0.9 	1 	1 
PC,LCF,EL	3.2 	3.5 	4.2 
PC,LCF,EL3	3.2 	4.7 	3.7 
PC,LCF,EL30	3.2 	4.7 	3.7 
PC,LCF,EL4	4.4 	6 	6.6 
PC,LCF,EL41	2.9 	5.9 	3.1 u
PC,LCF,EL42	3.8 	7.4 	2.8 
PC,LCF,EL43	5.4 	5.1 	10.6 
PC,LCF,EL5	2.4 	2.2 	3.5 
PC,LCF,EL51	1.8 	1.6 	3.6 
PC,LCF,EL52	2 	2.6 	3.9 
PC,LCF,EL53	3.9 	1.8 	2.9 
PC,LCF,EL54	2.4 	2.8 	2.8 
PC,LCF,EL6	3.5 	3.7 	4.1 
PC,LCF,EL61	2.2 	1.9 	2.5 
PC,LCF,EL62	6.8 	4 	3 u
PC,LCF,EL63	3 	2.9 	3.9 
PC,LCF,EL64	4 	3.7 	3.1 
PC,LCF,EL65	4.1 	5.9 	6.9 
PC,LCF,ES	9.5 	9 	10.3 
PC,LCF,ES1	1.8 	1.6 	2.4 
PC,LCF,ES11	1.8 	1.4 	1.7 
PC,LCF,ES12	1.8 	2 	3.4 
PC,LCF,ES13	2 	1.7 	3.8 
PC,LCF,ES2	8.9 	9.2 	8.1 
PC,LCF,ES21	3.3 	3.7 	3.5 
PC,LCF,ES22	7.1 	6.8 	4.1 
PC,LCF,ES23	13.3 	11.4 	10.2 
PC,LCF,ES24	9.7 	10.4 	9.4 
PC,LCF,ES3	7.9 	9.9 	11.4 
PC,LCF,ES30	7.9 	9.9 	11.4 
PC,LCF,ES4	9.9 	9.7 	11 
PC,LCF,ES41	6.4 	7.6 	9.1 
PC,LCF,ES42	15 	14.1 	15.4 
PC,LCF,ES43	8.3 	6 	6.7 
PC,LCF,ES5	8 	6.9 	9.3 
PC,LCF,ES51	6.2 	5.6 	5.3 
PC,LCF,ES52	10.7 	9.1 	16.7 
PC,LCF,ES53	6.2 	4.1 	0.6 u
PC,LCF,ES6	13.8 	12.2 	14.6 
PC,LCF,ES61	13.3 	11.8 	13.7 
PC,LCF,ES62	17.4 	15.4 	21 
PC,LCF,EU27	3.4 	2.9 	: 
PC,LCF,EU28	3.3 	: 	: 
PC,LCF,EU_V	3.5 	3 	3.4 
PC,LCF,FI	0.9 	0.7 	1.3 
PC,LCF,FI1	0.9 	0.7 	1.3 
PC,LCF,FI19	0.9 	0.8 	0.8 
PC,LCF,FI1B	2.9 	2.3 	2.2 
PC,LCF,FI1C	1.9 	0.8 	1.1 
PC,LCF,FI1D	0.6 	0.6 	1.5 
PC,LCF,FI2	2.5 u	0.5 u	: 
PC,LCF,FI20	2.5 u	0.5 u	: 
PC,LCF,FR	3.5 	2.5 	2.2 
PC,LCF,FR1	3 	2.1 	0.3 u
PC,LCF,FR10	3 	2.1 	0.3 u
PC,LCF,FR2	1.8 	1 	0.5 
PC,LCF,FR21	3.3 	1.6 	0.9 
PC,LCF,FR22	0.7 	1.4 	0.4 
PC,LCF,FR23	0.6 	0.6 	0.4 u
PC,LCF,FR24	1.3 	0.7 	0.3 
PC,LCF,FR25	3.1 	0.7 	0.5 
PC,LCF,FR26	1.7 	1 	0.4 
PC,LCF,FR3	2.7 	1.2 	0.5 u
PC,LCF,FR30	2.7 	1.2 	0.5 u
PC,LCF,FR4	1.2 	0.9 	0.5 
PC,LCF,FR41	1.2 	1.3 	0.6 
PC,LCF,FR42	1.1 	1.4 	0.4 u
PC,LCF,FR43	1.1 	0.2 u	0.4 
PC,LCF,FR5	2.1 	0.8 	0.6 
PC,LCF,FR51	1.9 	0.8 	0.7 
PC,LCF,FR52	1.4 	0.3 	0.3 
PC,LCF,FR53	3.1 	1.2 	1 
PC,LCF,FR6	3 	1.7 	1.6 
PC,LCF,FR61	2.9 	1.8 	1.7 
PC,LCF,FR62	3.5 	2.1 	1.8 
PC,LCF,FR63	1.7 	0.5 	1 
PC,LCF,FR7	4.8 	3.7 	4.1 
PC,LCF,FR71	6.6 	5.6 	6 
PC,LCF,FR72	1.8 	0.5 	0.7 
PC,LCF,FR8	9.9 	9.1 	9 
PC,LCF,FR81	8.2 	6.7 	6.5 
PC,LCF,FR82	10.9 	10.9 	10.6 
PC,LCF,FR83	11.5 	9.9 	11.3 
PC,LCF,HR	1.2 	: 	: 
PC,LCF,HR0	1.2 	: 	: 
PC,LCF,HR03	1.7 	: 	: 
PC,LCF,HR04	0.8 	: 	: 
PC,LCF,HU	2.9 	1.4 	1.1 
PC,LCF,HU1	3.6 	: 	1 
PC,LCF,HU10	3.6 	: 	1 
PC,LCF,HU2	2.4 	1.4 	0.8 
PC,LCF,HU21	2.1 	0.3 u	1.3 
PC,LCF,HU22	2.1 	0.9 	0.8 
PC,LCF,HU23	2.9 	2.6 	0.4 u
PC,LCF,HU3	3.1 	1.6 	1.3 
PC,LCF,HU31	2.7 	1.4 	1.1 
PC,LCF,HU32	2.6 	1.7 	1.4 
PC,LCF,HU33	3.9 	1.7 	1.3 
PC,LCF,IE	0.8 	0.6 	0.8 
PC,LCF,IE0	0.8 	0.6 	0.8 
PC,LCF,IE01	0.7 	0.3 	0.9 
PC,LCF,IE02	0.9 	0.8 	0.7 
PC,LCF,IT	4.8 	4.3 	5.7 
PC,LCF,ITC	5.7 	5.6 	6 
PC,LCF,ITC1	5.3 	5.1 	5.2 
PC,LCF,ITC2	24.6 	20.3 	25.6 
PC,LCF,ITC3	0.4 u	0.5 u	0.8 u
PC,LCF,ITC4	4.9 	5.3 	5.4 
PC,LCF,ITF	5.9 	5.4 	7.3 
PC,LCF,ITF1	2.1 	4 	2.4 
PC,LCF,ITF2	1.4 	1.4 	4.5 
PC,LCF,ITF3	2.9 	2.3 	4.7 
PC,LCF,ITF4	14.8 	11.9 	13.9 
PC,LCF,ITF5	2.7 	2.8 	4.7 
PC,LCF,ITF6	3.4 	3.6 	7.5 
PC,LCF,ITG	5.4 	5.4 	7.8 
PC,LCF,ITG1	8.2 	8.4 	11.1 
PC,LCF,ITG2	2.5 	2.2 	4.2 
PC,LCF,ITH	4.1 	3.3 	4.9 
PC,LCF,ITH1	13.1 	6.1 u	13.2 
PC,LCF,ITH2	9 	9.1 	8.5 
PC,LCF,ITH3	2.9 	3 	4 
PC,LCF,ITH4	2.5 	3.1 	5.9 
PC,LCF,ITH5	1.3 	1 	1.5 
PC,LCF,ITI	2.6 	1.6 	2.2 
PC,LCF,ITI1	3 	2 	3.3 
PC,LCF,ITI2	4.2 	1.3 	1.2 
PC,LCF,ITI3	2.3 	1 	1.9 
PC,LCF,ITI4	1.3 	1.6 	1.6 
PC,LCF,LT	1.1 	0.7 	0.7 
PC,LCF,LT0	1.1 	0.7 	0.7 
PC,LCF,LT00	1.1 	0.7 	0.7 
PC,LCF,LU	0.4 u	1.2 u	1.3 u
PC,LCF,LU0	0.4 u	1.2 u	1.3 u
PC,LCF,LU00	0.4 u	1.2 u	1.3 u
PC,LCF,LV	1.2 	1 	0.9 
PC,LCF,LV0	1.2 	1 	0.9 
PC,LCF,LV00	1.2 	1 	0.9 
PC,LCF,MT	6.3 	9.5 	: 
PC,LCF,MT0	6.3 	9.5 	: 
PC,LCF,MT00	6.3 	9.5 	: 
PC,LCF,NL	0.9 	1.5 	1.3 
PC,LCF,NL1	1 	1.5 	1 
PC,LCF,NL11	0.9 u	0.6 u	: 
PC,LCF,NL12	1.1 u	1.7 	1.1 u
PC,LCF,NL13	0.8 u	1.9 u	1.7 u
PC,LCF,NL2	1.3 	1.7 	1.2 
PC,LCF,NL21	1.6 	1.8 	0.4 u
PC,LCF,NL22	1.4 	1.6 	1.5 
PC,LCF,NL23	0.4 u	1.7 u	1.4 u
PC,LCF,NL3	0.8 	1.5 	1.5 
PC,LCF,NL31	: 	: 	3 u
PC,LCF,NL32	1.4 u	1.1 u	0.7 u
PC,LCF,NL33	0.9 u	0.6 u	0.9 u
PC,LCF,NL34	0.4 u	4.8 	2.6 u
PC,LCF,NL4	0.6 u	1.2 	1.5 
PC,LCF,NL41	0.4 u	0.7 u	1.5 
PC,LCF,NL42	0.9 u	2.4 	1.4 u
PC,LCF,PL	1.7 	0.9 	0.8 
PC,LCF,PL1	1.9 	0.9 	0.6 
PC,LCF,PL11	2.1 	0.9 	0.5 
PC,LCF,PL12	1.8 	0.8 	0.7 
PC,LCF,PL2	2.3 	0.6 	1.1 
PC,LCF,PL21	2 	0.6 	0.9 
PC,LCF,PL22	2.6 	0.7 	1.4 
PC,LCF,PL3	2.1 	0.8 	1 
PC,LCF,PL31	2.3 	1 	0.9 
PC,LCF,PL32	1.3 	0.7 	1.2 
PC,LCF,PL33	3.2 	0.4 u	0.7 
PC,LCF,PL34	2.1 	0.9 	1.1 
PC,LCF,PL4	1.4 	1 	0.8 
PC,LCF,PL41	1.6 	0.7 	0.8 
PC,LCF,PL42	0.7 	1.5 	0.9 
PC,LCF,PL43	2.1 	0.7 	0.6 
PC,LCF,PL5	1 	2.1 	0.9 
PC,LCF,PL51	0.9 	1.6 	0.8 
PC,LCF,PL52	1.2 	3.1 	1 
PC,LCF,PL6	1.3 	0.6 	0.6 
PC,LCF,PL61	1.3 	0.6 	0.7 
PC,LCF,PL62	1.2 	0.1 u	0.6 
PC,LCF,PL63	1.4 	1.1 	0.6 
PC,LCF,PT	4.9 	5 	7.1 
PC,LCF,PT1	4.9 	5 	7.1 
PC,LCF,PT11	7.1 	7.9 	9.8 
PC,LCF,PT15	5.3 	3.8 	6.7 
PC,LCF,PT16	4.7 	5.4 	6.9 
PC,LCF,PT17	7.8 	3 	13.9 
PC,LCF,PT18	3.3 	3 	4.9 
PC,LCF,RO	0.8 	0.8 	: 
PC,LCF,RO1	0.5 	0.6 	: 
PC,LCF,RO11	0.5 	0.5 	: 
PC,LCF,RO12	0.5 	0.6 	: 
PC,LCF,RO2	1.1 	1.1 	: 
PC,LCF,RO21	0.8 	0.8 	: 
PC,LCF,RO22	1.4 	1.4 	: 
PC,LCF,RO3	1.3 	0.7 	: 
PC,LCF,RO31	1.2 	0.6 	: 
PC,LCF,RO32	2 u	1.2 u	: 
PC,LCF,RO4	0.7 	0.9 	: 
PC,LCF,RO41	1 	1 	: 
PC,LCF,RO42	0.4 	0.8 	: 
PC,LCF,SE	4.7 	4.1 	3.8 
PC,LCF,SE1	2.3 	1.6 	1.8 
PC,LCF,SE11	3.8 	2.3 	2.9 
PC,LCF,SE12	2 	1.5 	1.6 
PC,LCF,SE2	1.9 	1 	1.2 
PC,LCF,SE21	1.5 	0.8 	1.2 
PC,LCF,SE22	2.9 	0.7 	0.7 
PC,LCF,SE23	2 	1.3 	1.3 
PC,LCF,SE3	5.9 	5.4 	4.8 
PC,LCF,SE31	1.1 	0.8 	1.5 
PC,LCF,SE32	3.3 	3.6 	3.1 
PC,LCF,SE33	9.1 	8.2 	7 
PC,LCF,SI	1 	1.4 	1.4 
PC,LCF,SI0	1 	1.4 	1.4 
PC,LCF,SI03	0.4 	0.1 u	0.8 
PC,LCF,SI04	1.9 	3.4 	2.3 
PC,LCF,SK	0.9 	0.6 	0.6 
PC,LCF,SK0	0.9 	0.6 	0.6 
PC,LCF,SK01	1 u	3.1 u	0.8 u
PC,LCF,SK02	0.7 	0.5 	0.7 
PC,LCF,SK03	0.5 	0.6 	0.4 u
PC,LCF,SK04	1.3 	0.5 	0.7 
PC,LCF,UK	1.6 	1 	1.6 
PC,LCF,UKC	1.1 	2 	0.9 
PC,LCF,UKC1	0.3 u	4.1 	1.2 u
PC,LCF,UKC2	1.5 u	0.9 u	0.8 u
PC,LCF,UKD	0.8 	1.1 	1.7 
PC,LCF,UKD1	1.1 	1.2 	2.6 
PC,LCF,UKD3	: 	: 	1.2 u
PC,LCF,UKD4	: 	1.5 u	0.5 u
PC,LCF,UKD6	0.7 u	1 u	0.8 u
PC,LCF,UKD7	2.2 u	: 	2.2 u
PC,LCF,UKE	0.9 	0.4 	2.4 
PC,LCF,UKE1	0.8 u	0.1 u	4.8 
PC,LCF,UKE2	0.5 u	0.4 u	2.1 
PC,LCF,UKE3	0.9 u	0.5 u	1.1 u
PC,LCF,UKE4	2.4 u	1 u	0.9 u
PC,LCF,UKF	1.5 	1 	0.5 
PC,LCF,UKF1	1.5 	1.7 u	0.4 u
PC,LCF,UKF2	2.7 	0.7 u	0.5 u
PC,LCF,UKF3	0.5 u	0.6 u	0.5 u
PC,LCF,UKG	1.7 	0.7 	1.7 
PC,LCF,UKG1	1.4 	0.6 u	2.3 
PC,LCF,UKG2	2.1 	0.9 u	1.3 
PC,LCF,UKG3	0.4 u	: 	: 
PC,LCF,UKH	6.3 	1.8 	1.2 
PC,LCF,UKH1	8.8 	1.1 	0.4 u
PC,LCF,UKH2	1.1 u	0.7 u	4.3 
PC,LCF,UKH3	1.8 u	5.4 	1.4 u
PC,LCF,UKI	: 	2.7 u	: 
PC,LCF,UKI7	: 	9.2 u	: 
PC,LCF,UKJ	0.9 	0.1 u	0.6 
PC,LCF,UKJ1	0.9 u	0.2 u	1.2 u
PC,LCF,UKJ2	: 	: 	0.3 u
PC,LCF,UKJ3	2 	: 	: 
PC,LCF,UKJ4	1.2 u	0.4 u	1 u
PC,LCF,UKK	1.7 	0.5 	0.3 u
PC,LCF,UKK1	3.3 	0.3 u	0.2 u
PC,LCF,UKK2	0.5 u	0.3 u	: 
PC,LCF,UKK3	1 u	0.4 u	0.9 u
PC,LCF,UKK4	1.4 	0.9 u	0.3 u
PC,LCF,UKL	1.8 	1.3 	0.6 
PC,LCF,UKL1	1.4 	1.5 	0.7 
PC,LCF,UKL2	2.5 	1 	0.4 u
PC,LCF,UKM	1.2 	1.1 	2.8 
PC,LCF,UKM2	0.9 	1 	2.2 
PC,LCF,UKM3	0.5 	1 	1.7 
PC,LCF,UKM5	1.8 	1.6 	0.8 u
PC,LCF,UKM6	1.4 	1.1 	3.7 
PC,LCF,UKN	0.7 	0.7 	0.5 u
PC,LCF,UKN0	0.7 	0.7 	0.5 u
PC,LCG,AT	1.7 	1.7 	1.5 
PC,LCG,AT1	1.5 	1.5 	1.4 
PC,LCG,AT11	3.7 	4.1 	3.8 
PC,LCG,AT12	0.9 	0.9 	0.8 
PC,LCG,AT13	9.1 	4.1 	3.6 u
PC,LCG,AT2	1.2 	1.2 	1 
PC,LCG,AT21	1.6 	1.7 	1.4 
PC,LCG,AT22	1 	0.9 	0.7 
PC,LCG,AT3	2.3 	2.3 	2.1 
PC,LCG,AT31	2 	1.9 	1.8 
PC,LCG,AT32	2.2 	2.3 	2 
PC,LCG,AT33	2.5 	2.5 	2.4 
PC,LCG,AT34	3.4 	3 	2.4 
PC,LCG,BE	1.5 	1.4 	1.4 
PC,LCG,BE1	6.5 u	: 	: 
PC,LCG,BE10	6.5 u	: 	: 
PC,LCG,BE2	2.5 	2.1 	2.5 
PC,LCG,BE21	4.4 	4.1 	4.7 
PC,LCG,BE22	2.9 	2.3 	2.9 u
PC,LCG,BE23	2.1 u	1.4 u	2.1 u
PC,LCG,BE24	1.4 u	1.6 	1 u
PC,LCG,BE25	1.5 u	1.2 u	1.6 u
PC,LCG,BE3	0.6 	0.9 	0.5 
PC,LCG,BE31	0.9 u	1.1 u	: 
PC,LCG,BE32	0.7 u	1.3 	0.7 u
PC,LCG,BE33	0.6 u	0.9 	0.6 u
PC,LCG,BE34	0.5 u	0.8 	0.6 u
PC,LCG,BE35	0.3 u	0.4 u	0.4 u
PC,LCG,BG	1 	1 	: 
PC,LCG,BG3	1.1 	1.2 	: 
PC,LCG,BG31	1.3 	1.4 	: 
PC,LCG,BG32	1.1 	1.1 	: 
PC,LCG,BG33	0.8 	0.9 	: 
PC,LCG,BG34	1.3 	1.2 	: 
PC,LCG,BG4	0.8 	0.7 	: 
PC,LCG,BG41	0.6 	0.5 	: 
PC,LCG,BG42	1 	0.9 	: 
PC,LCG,CY	0.5 	0.5 	: 
PC,LCG,CY0	0.5 	0.5 	: 
PC,LCG,CY00	0.5 	0.5 	: 
PC,LCG,CZ	1.4 	1.4 	1.3 
PC,LCG,CZ0	1.4 	1.4 	1.3 
PC,LCG,CZ01	4.2 u	2.9 u	2.5 u
PC,LCG,CZ02	1.4 	1.3 	1.4 
PC,LCG,CZ03	2.1 	2.2 	2.1 
PC,LCG,CZ04	1.3 	1.3 	1.3 
PC,LCG,CZ05	1.3 	1.3 	1.2 
PC,LCG,CZ06	1 	1 	0.9 
PC,LCG,CZ07	0.3 u	0.5 	0.3 u
PC,LCG,CZ08	1.8 	1.8 	1.3 
PC,LCG,DE	1.8 	1.8 	1.8 
PC,LCG,DE1	1.7 	1.7 	1.6 
PC,LCG,DE11	0.7 	0.6 	0.5 u
PC,LCG,DE12	1.6 	1.7 	2.1 
PC,LCG,DE13	1.5 	1.5 	1.5 
PC,LCG,DE14	3.2 	3.3 	2.7 
PC,LCG,DE2	1.7 	1.8 	1.8 
PC,LCG,DE21	2.5 	2.6 	2.4 
PC,LCG,DE22	1.1 	1.3 	1.8 
PC,LCG,DE23	1.6 	1 	1.6 
PC,LCG,DE24	1.3 	1.5 	1.8 
PC,LCG,DE25	2.1 	2.1 	2.2 
PC,LCG,DE26	0.8 	0.8 	0.8 
PC,LCG,DE27	1.8 	2.2 	1.6 
PC,LCG,DE3	8.1 	5.6 	5.9 u
PC,LCG,DE30	8.1 	5.6 	5.9 u
PC,LCG,DE4	2.9 	2.9 	3.1 
PC,LCG,DE40	2.9 	2.9 	3.1 
PC,LCG,DE5	9.5 u	8.3 u	5.1 u
PC,LCG,DE50	9.5 u	8.3 u	5.1 u
PC,LCG,DE6	9.9 	11.1 	10.8 
PC,LCG,DE60	9.9 	11.1 	10.8 
PC,LCG,DE7	0.7 	0.6 	0.6 
PC,LCG,DE71	0.6 u	0.6 	0.8 
PC,LCG,DE72	0.4 u	0.4 u	0.6 u
PC,LCG,DE73	1 	0.8 	0.4 u
PC,LCG,DE8	3.4 	3.5 	3.5 
PC,LCG,DE80	3.4 	3.5 	3.5 
PC,LCG,DE9	1.4 	1.2 	1.4 
PC,LCG,DE91	0.6 	0.6 	0.4 u
PC,LCG,DE92	1.1 	1 	1.1 
PC,LCG,DE93	1.8 	1.5 	1.8 
PC,LCG,DE94	1.7 	1.4 	1.6 
PC,LCG,DEA	1.2 	1.1 	1.1 
PC,LCG,DEA1	5.1 	4.3 	4.9 
PC,LCG,DEA2	0.8 u	0.4 u	0.2 u
PC,LCG,DEA3	0.6 u	0.5 u	0.5 u
PC,LCG,DEA4	0.2 u	0.4 u	0.3 u
PC,LCG,DEA5	0.5 	0.7 	0.6 
PC,LCG,DEB	1 	0.9 	0.8 
PC,LCG,DEB1	0.9 	0.7 	0.7 
PC,LCG,DEB2	0.9 	1.1 	0.8 u
PC,LCG,DEB3	1.1 	0.9 	1 
PC,LCG,DEC	1.1 u	1.6 u	1.3 u
PC,LCG,DEC0	1.1 u	1.6 u	1.3 u
PC,LCG,DED	2.2 	1.9 	1.5 
PC,LCG,DED2	3.1 	2.7 	2.3 
PC,LCG,DED4	0.8 u	0.7 	0.3 u
PC,LCG,DED5	2.9 	2.3 	1.8 u
PC,LCG,DEE	1.6 	1.4 	1.4 
PC,LCG,DEE0	1.6 	1.4 	1.4 
PC,LCG,DEF	3 	3.5 	3.5 
PC,LCG,DEF0	3 	3.5 	3.5 
PC,LCG,DEG	0.9 	1 	0.7 
PC,LCG,DEG0	0.9 	1 	0.7 
PC,LCG,DK	1.5 	1.4 	1.1 
PC,LCG,DK0	1.5 	1.4 	1.1 
PC,LCG,DK01	4.3 	3.5 	4.6 u
PC,LCG,DK02	0.7 	1.1 	0.2 u
PC,LCG,DK03	1.1 	1 	0.5 u
PC,LCG,DK04	1.7 	1.7 	1.8 
PC,LCG,DK05	1.5 	1.1 	0.6 u
PC,LCG,EE	4.8 	4.8 	5 
PC,LCG,EE0	4.8 	4.8 	5 
PC,LCG,EE00	4.8 	4.8 	5 
PC,LCG,EL	1.2 	1.3 	1 
PC,LCG,EL4	0.2 u	0.1 u	0.1 u
PC,LCG,EL42	0.4 u	0.3 u	: 
PC,LCG,EL43	0.3 u	0.1 u	0.1 u
PC,LCG,EL5	1.7 	1.8 	1.6 
PC,LCG,EL51	1.4 	1.2 	0.8 
PC,LCG,EL52	1.6 	1.9 	1.7 
PC,LCG,EL53	2.7 	2.8 	2.4 
PC,LCG,EL54	1.6 	1.5 	1.5 
PC,LCG,EL6	1.1 	1.2 	0.9 
PC,LCG,EL61	1.1 	0.9 	0.9 
PC,LCG,EL62	: 	0.4 u	: 
PC,LCG,EL63	2.7 	3 	2.3 
PC,LCG,EL64	0.9 	1.3 	0.8 
PC,LCG,EL65	0.2 u	0.2 u	0.1 u
PC,LCG,ES	0.9 	0.9 	0.8 
PC,LCG,ES1	0.7 	0.8 	0.7 
PC,LCG,ES11	0.7 	0.8 	0.6 
PC,LCG,ES12	0.3 u	0.5 	0.3 u
PC,LCG,ES13	1.2 	1.2 	1.5 
PC,LCG,ES2	0.8 	0.8 	0.8 
PC,LCG,ES21	0.9 u	0.7 u	1.1 
PC,LCG,ES22	1 	1 	1 
PC,LCG,ES23	0.3 u	0.3 	0.5 u
PC,LCG,ES24	0.8 	0.8 	0.7 
PC,LCG,ES3	1.2 	1.2 	1.1 
PC,LCG,ES30	1.2 	1.2 	1.1 
PC,LCG,ES4	0.9 	0.8 	0.7 
PC,LCG,ES41	0.7 	0.7 	0.6 
PC,LCG,ES42	0.6 	0.5 	0.4 
PC,LCG,ES43	2 	1.9 	1.6 
PC,LCG,ES5	0.7 	0.8 	0.9 
PC,LCG,ES51	0.7 	0.7 	0.8 
PC,LCG,ES52	0.9 	0.9 	1.3 
PC,LCG,ES53	0.2 u	0.3 u	0.4 u
PC,LCG,ES6	1.2 	1 	0.8 
PC,LCG,ES61	1.4 	1.1 	0.9 
PC,LCG,ES62	0.2 u	0.3 u	0.2 u
PC,LCG,EU27	3.1 	3.1 	: 
PC,LCG,EU28	3 	: 	: 
PC,LCG,EU_V	3.2 	3.2 	3.2 
PC,LCG,FI	10 	10.1 	10.1 
PC,LCG,FI1	10.1 	10.1 	10.1 
PC,LCG,FI19	9.6 	10.1 	9.8 
PC,LCG,FI1B	4.2 	4 	4.3 
PC,LCG,FI1C	10.9 	11.1 	11.2 
PC,LCG,FI1D	10.3 	10.2 	10.3 
PC,LCG,FI2	2.7 u	2.9 u	: 
PC,LCG,FI20	2.7 u	2.9 u	: 
PC,LCG,FR	1.4 	1.3 	1.4 
PC,LCG,FR1	1.3 	1.1 	1.2 
PC,LCG,FR10	1.3 	1.1 	1.2 
PC,LCG,FR2	1.2 	1.2 	1.2 
PC,LCG,FR21	1.1 	1 	1.1 
PC,LCG,FR22	0.9 	0.9 	0.8 
PC,LCG,FR23	1.4 	1.7 	1.4 
PC,LCG,FR24	1.8 	1.8 	1.9 
PC,LCG,FR25	0.7 	0.6 	0.5 
PC,LCG,FR26	0.9 	0.9 	1.1 
PC,LCG,FR3	0.9 	0.9 	0.9 
PC,LCG,FR30	0.9 	0.9 	0.9 
PC,LCG,FR4	1.3 	1.1 	1.2 
PC,LCG,FR41	1.3 	1.1 	1.2 
PC,LCG,FR42	2 	1.8 	1.6 
PC,LCG,FR43	1 	0.9 	0.9 
PC,LCG,FR5	1.3 	1.2 	1.2 
PC,LCG,FR51	1.9 	1.8 	1.8 
PC,LCG,FR52	0.8 	0.8 	1 
PC,LCG,FR53	1.1 	0.9 	0.8 
PC,LCG,FR6	1.3 	1.4 	1.3 
PC,LCG,FR61	1.5 	1.6 	1.3 
PC,LCG,FR62	1 	1 	1.1 
PC,LCG,FR63	1.9 	1.6 	1.9 
PC,LCG,FR7	1.7 	1.7 	1.9 
PC,LCG,FR71	2.4 	2.4 	2.5 
PC,LCG,FR72	0.5 	0.7 	0.8 
PC,LCG,FR8	1.6 	1.4 	1.9 
PC,LCG,FR81	1.2 	1.1 	1.6 
PC,LCG,FR82	2.1 	2 	2.6 
PC,LCG,FR83	0.4 u	0.3 u	0.5 
PC,LCG,HR	1.1 	: 	: 
PC,LCG,HR0	1.1 	: 	: 
PC,LCG,HR03	0.4 	: 	: 
PC,LCG,HR04	1.6 	: 	: 
PC,LCG,HU	2.1 	2 	2 
PC,LCG,HU1	2.9 	2.8 	2.7 
PC,LCG,HU10	2.9 	2.8 	2.7 
PC,LCG,HU2	2.8 	2.7 	2.9 
PC,LCG,HU21	3.7 	3.6 	3.8 
PC,LCG,HU22	1.4 	1.2 	1.8 
PC,LCG,HU23	3.2 	3.1 	3 
PC,LCG,HU3	1.5 	1.5 	1.3 
PC,LCG,HU31	1.5 	1.4 	1.3 
PC,LCG,HU32	1.5 	1.4 	1.5 
PC,LCG,HU33	1.5 	1.5 	1.1 
PC,LCG,IE	2.4 	2.3 	2.3 
PC,LCG,IE0	2.4 	2.3 	2.3 
PC,LCG,IE01	3.5 	3.4 	3.6 
PC,LCG,IE02	1.3 	1.3 	1 
PC,LCG,IT	1.8 	1.8 	1.7 
PC,LCG,ITC	3.2 	3.1 	2.9 
PC,LCG,ITC1	1.9 	1.9 	1.8 
PC,LCG,ITC2	6.2 	4.5 	5.9 
PC,LCG,ITC3	1.2 u	1.3 	1.4 
PC,LCG,ITC4	4.5 	4.6 	4.1 
PC,LCG,ITF	0.9 	1 	1.2 
PC,LCG,ITF1	0.6 	0.5 	0.5 u
PC,LCG,ITF2	0.9 	0.8 u	2.2 
PC,LCG,ITF3	0.7 	0.3 u	0.8 
PC,LCG,ITF4	0.5 	0.8 	1 
PC,LCG,ITF5	1.3 	1.5 	1.5 
PC,LCG,ITF6	1.6 	1.7 	1.7 
PC,LCG,ITG	1.1 	1.3 	0.9 
PC,LCG,ITG1	1.1 	1.3 	1 
PC,LCG,ITG2	1.1 	1.2 	0.8 
PC,LCG,ITH	2.7 	2.5 	2.2 
PC,LCG,ITH1	2.5 	2 	1.8 
PC,LCG,ITH2	2.1 	2.3 	1.9 
PC,LCG,ITH3	2.9 	3 	2.6 
PC,LCG,ITH4	3 	1.9 	1.6 
PC,LCG,ITH5	2.6 	2.7 	2.3 
PC,LCG,ITI	1.4 	1.4 	1.2 
PC,LCG,ITI1	1.1 	1.2 	0.9 
PC,LCG,ITI2	2.1 	2.2 	1.8 
PC,LCG,ITI3	0.7 	0.6 	0.6 u
PC,LCG,ITI4	1.7 	1.8 	1.7 
PC,LCG,LT	2 	2.1 	2.6 
PC,LCG,LT0	2 	2.1 	2.6 
PC,LCG,LT00	2 	2.1 	2.6 
PC,LCG,LU	0.3 u	0.6 u	0.3 u
PC,LCG,LU0	0.3 u	0.6 u	0.3 u
PC,LCG,LU00	0.3 u	0.6 u	0.3 u
PC,LCG,LV	2.2 	2.8 	2.9 
PC,LCG,LV0	2.2 	2.8 	2.9 
PC,LCG,LV00	2.2 	2.8 	2.9 
PC,LCG,MT	1.3 u	1.4 u	: 
PC,LCG,MT0	1.3 u	1.4 u	: 
PC,LCG,MT00	1.3 u	1.4 u	: 
PC,LCG,NL	10.4 	10.9 	10.4 
PC,LCG,NL1	9.9 	10.2 	9.7 
PC,LCG,NL11	3.8 	4.4 	4.5 
PC,LCG,NL12	18.3 	18.6 	18.1 
PC,LCG,NL13	2.9 u	3 	1.8 u
PC,LCG,NL2	11.7 	12.1 	11.9 
PC,LCG,NL21	2.8 	2.6 	3.2 
PC,LCG,NL22	3.8 	4.5 	4.2 
PC,LCG,NL23	40.9 u	41.9 	40.7 
